open,Close,high,low,volume,time
35.186,35.217,35.364,35.006,112195.00,2024-01-30 23:30:00+00:00
35.502,35.185,35.669,35.180,96123.00,2024-01-30 23:00:00+00:00
35.710,35.502,35.778,35.480,56882.00,2024-01-30 22:30:00+00:00
35.964,35.711,35.994,35.709,81190.00,2024-01-30 22:00:00+00:00
36.023,35.953,36.158,35.920,54677.00,2024-01-30 21:30:00+00:00
36.160,36.022,36.211,35.870,63889.00,2024-01-30 21:00:00+00:00
36.241,36.162,36.345,36.157,60161.00,2024-01-30 20:30:00+00:00
36.195,36.239,36.288,36.127,53405.00,2024-01-30 20:00:00+00:00
36.198,36.195,36.252,36.118,49592.00,2024-01-30 19:30:00+00:00
36.123,36.198,36.275,36.065,63202.00,2024-01-30 19:00:00+00:00
36.080,36.125,36.389,36.069,80024.00,2024-01-30 18:30:00+00:00
36.312,36.081,36.364,36.030,60076.00,2024-01-30 18:00:00+00:00
36.251,36.311,36.368,36.177,61169.00,2024-01-30 17:30:00+00:00
36.218,36.253,36.516,36.155,120932.00,2024-01-30 17:00:00+00:00
35.985,36.218,36.313,35.965,77911.00,2024-01-30 16:30:00+00:00
36.133,35.985,36.242,35.777,103801.00,2024-01-30 16:00:00+00:00
36.280,36.134,36.470,36.038,85487.00,2024-01-30 15:30:00+00:00
36.006,36.280,36.385,35.857,87866.00,2024-01-30 15:00:00+00:00
35.912,36.006,36.007,35.763,71094.00,2024-01-30 14:30:00+00:00
35.818,35.912,35.995,35.604,85432.00,2024-01-30 14:00:00+00:00
35.759,35.818,35.938,35.647,85902.00,2024-01-30 13:30:00+00:00
36.215,35.757,36.446,35.736,219546.00,2024-01-30 13:00:00+00:00
36.470,36.214,36.605,36.108,200133.00,2024-01-30 12:30:00+00:00
36.990,36.464,37.011,36.453,100415.00,2024-01-30 12:00:00+00:00
36.844,36.994,37.147,36.820,87487.00,2024-01-30 11:30:00+00:00
36.800,36.844,36.898,36.682,74479.00,2024-01-30 11:00:00+00:00
36.685,36.801,37.038,36.645,92983.00,2024-01-30 10:30:00+00:00
36.588,36.685,36.745,36.468,66140.00,2024-01-30 10:00:00+00:00
36.602,36.603,36.749,36.466,80287.00,2024-01-30 09:30:00+00:00
36.246,36.603,36.900,36.228,189702.00,2024-01-30 09:00:00+00:00
36.539,36.244,36.567,36.167,75949.00,2024-01-30 08:30:00+00:00
35.721,36.537,36.747,35.511,234119.00,2024-01-30 08:00:00+00:00
35.809,35.721,35.829,35.661,43805.00,2024-01-30 07:30:00+00:00
35.722,35.809,35.828,35.574,49873.00,2024-01-30 07:00:00+00:00
35.725,35.722,35.779,35.486,70675.00,2024-01-30 06:30:00+00:00
