time,open,high,low,Close,Volume,Close Time,Quote asset volume,Number of Trades,Taker Volume,Maker Volume,Nothing
2021-06-30 02:00:00,12.003,12.052,11.861,12.016,44598.97800000,1625020199999,534006.47665000,1012,25474.69400000,305038.78976500,0
2021-06-30 01:30:00,11.787,12.026,11.752,11.992,27937.64300000,1625018399999,332459.07841400,872,17654.96200000,210220.25162400,0
2021-06-30 01:00:00,11.924,11.964,11.756,11.791,41793.92600000,1625016599999,494967.61490700,1171,26559.67500000,314570.58664400,0
2021-06-30 00:30:00,11.994,12.107,11.919,11.924,37149.06200000,1625014799999,446918.97311000,1027,18084.09900000,217615.80070600,0
2021-06-30 00:00:00,11.921,12.035,11.66,11.997,67866.11200000,1625012999999,804867.34692800,1850,40567.04400000,481519.13061100,0
2021-06-29 23:30:00,11.967,12.046,11.786,11.92,32542.45500000,1625011199999,388137.68672700,915,18228.31400000,217822.87053700,0
2021-06-29 23:00:00,11.759,11.962,11.73,11.962,21802.89700000,1625009399999,258164.09322900,751,9875.52200000,116948.79646600,0
2021-06-29 22:30:00,11.684,11.931,11.678,11.765,14370.39900000,1625007599999,169830.00001300,517,9899.77000000,116994.05869600,0
2021-06-29 22:00:00,12.09,12.1,11.675,11.675,27590.68800000,1625005799999,326713.23895600,1023,9862.63400000,117012.93241000,0
2021-06-29 21:30:00,11.928,12.107,11.923,12.084,25800.05500000,1625003999999,310157.75176700,628,8505.47300000,102398.17783500,0
2021-06-29 21:00:00,11.858,11.954,11.811,11.928,15307.23600000,1625002199999,181641.48571300,588,8788.02600000,104277.36164400,0
2021-06-29 20:30:00,12.023,12.071,11.815,11.853,44465.01200000,1625000399999,531724.36989800,975,17787.10200000,213383.14088500,0
2021-06-29 20:00:00,12.098,12.12,12.008,12.027,16551.53000000,1624998599999,199818.15074600,543,8770.89700000,105851.99791200,0
2021-06-29 19:30:00,12.038,12.155,11.938,12.106,17274.84000000,1624996799999,207925.74117700,646,8819.38000000,106332.77546400,0
2021-06-29 19:00:00,11.962,12.09,11.93,12.055,10887.84700000,1624994999999,130810.33486100,472,6947.61100000,83483.29463100,0
2021-06-29 18:30:00,11.974,12.022,11.918,11.944,12091.26100000,1624993199999,144753.78685800,458,3249.09400000,38904.82460800,0
