open,Close,high,low,volume,time
37.337,37.196,37.364,37.165,40092.00,2024-05-05 22:00:00+00:00
37.177,37.335,37.343,37.139,39910.00,2024-05-05 21:30:00+00:00
37.140,37.177,37.185,36.929,47804.00,2024-05-05 21:00:00+00:00
37.084,37.142,37.207,37.048,41769.00,2024-05-05 20:30:00+00:00
37.194,37.084,37.222,37.076,42976.00,2024-05-05 20:00:00+00:00
37.092,37.195,37.221,37.048,40960.00,2024-05-05 19:30:00+00:00
37.161,37.092,37.221,37.089,41551.00,2024-05-05 19:00:00+00:00
37.122,37.161,37.195,37.036,44141.00,2024-05-05 18:30:00+00:00
37.285,37.122,37.286,37.106,45479.00,2024-05-05 18:00:00+00:00
37.500,37.285,37.514,37.256,45930.00,2024-05-05 17:30:00+00:00
37.435,37.500,37.631,37.356,44956.00,2024-05-05 17:00:00+00:00
37.417,37.435,37.496,37.332,42823.00,2024-05-05 16:30:00+00:00
37.367,37.417,37.623,37.297,53881.00,2024-05-05 16:00:00+00:00
37.274,37.365,37.450,37.137,54537.00,2024-05-05 15:30:00+00:00
37.182,37.274,37.322,37.060,51550.00,2024-05-05 15:00:00+00:00
37.023,37.182,37.244,37.008,48647.00,2024-05-05 14:30:00+00:00
37.281,37.023,37.292,37.013,50684.00,2024-05-05 14:00:00+00:00
36.947,37.280,37.407,36.834,60562.00,2024-05-05 13:30:00+00:00
36.724,36.946,37.136,36.626,55858.00,2024-05-05 13:00:00+00:00
36.892,36.724,36.893,36.694,47290.00,2024-05-05 12:30:00+00:00
36.983,36.893,37.194,36.810,61287.00,2024-05-05 12:00:00+00:00
36.878,36.985,36.987,36.828,54958.00,2024-05-05 11:30:00+00:00
36.821,36.881,36.915,36.655,54585.00,2024-05-05 11:00:00+00:00
36.947,36.821,36.987,36.680,57310.00,2024-05-05 10:30:00+00:00
37.152,36.947,37.215,36.929,53899.00,2024-05-05 10:00:00+00:00
36.896,37.152,37.171,36.834,51159.00,2024-05-05 09:30:00+00:00
36.916,36.896,36.925,36.785,51813.00,2024-05-05 09:00:00+00:00
37.012,36.915,37.175,36.813,57194.00,2024-05-05 08:30:00+00:00
36.921,37.011,37.034,36.820,47362.00,2024-05-05 08:00:00+00:00
36.892,36.920,37.098,36.884,49114.00,2024-05-05 07:30:00+00:00
36.942,36.892,37.006,36.745,51341.00,2024-05-05 07:00:00+00:00
37.044,36.941,37.102,36.929,47422.00,2024-05-05 06:30:00+00:00
36.961,37.053,37.206,36.932,49761.00,2024-05-05 06:00:00+00:00
37.201,36.974,37.202,36.932,51662.00,2024-05-05 05:30:00+00:00
37.102,37.202,37.280,37.100,51616.00,2024-05-05 05:00:00+00:00
37.272,37.100,37.286,37.063,48320.00,2024-05-05 04:30:00+00:00
37.539,37.274,37.612,37.244,51275.00,2024-05-05 04:00:00+00:00
37.482,37.541,37.706,37.387,57645.00,2024-05-05 03:30:00+00:00
37.357,37.484,37.944,37.357,64083.00,2024-05-05 03:00:00+00:00
37.535,37.357,37.582,37.287,51272.00,2024-05-05 02:30:00+00:00
37.381,37.517,37.569,37.314,63905.00,2024-05-05 02:00:00+00:00
37.004,37.380,37.447,36.759,67730.00,2024-05-05 01:30:00+00:00
37.475,37.004,37.593,36.962,67208.00,2024-05-05 01:00:00+00:00
37.676,37.475,37.696,37.160,64598.00,2024-05-05 00:30:00+00:00
37.309,37.692,37.725,37.243,57359.00,2024-05-05 00:00:00+00:00
37.200,37.309,37.350,37.196,44114.00,2024-05-04 23:30:00+00:00
37.057,37.198,37.245,37.057,44230.00,2024-05-04 23:00:00+00:00
36.873,37.068,37.147,36.871,45653.00,2024-05-04 22:30:00+00:00
37.113,36.873,37.155,36.837,51506.00,2024-05-04 22:00:00+00:00
37.411,37.115,37.429,36.852,61180.00,2024-05-04 21:30:00+00:00
37.338,37.409,37.589,37.234,51605.00,2024-05-04 21:00:00+00:00
37.537,37.336,37.654,37.277,54001.00,2024-05-04 20:30:00+00:00
37.294,37.536,37.552,37.268,51564.00,2024-05-04 20:00:00+00:00
37.115,37.294,37.368,37.070,51014.00,2024-05-04 19:30:00+00:00
37.205,37.113,37.288,36.925,52865.00,2024-05-04 19:00:00+00:00
36.901,37.205,37.463,36.900,68223.00,2024-05-04 18:30:00+00:00
36.509,36.900,36.927,36.434,53659.00,2024-05-04 18:00:00+00:00
36.274,36.507,36.780,36.263,59718.00,2024-05-04 17:30:00+00:00
36.549,36.273,36.688,36.123,63170.00,2024-05-04 17:00:00+00:00
36.112,36.557,36.563,36.057,55094.00,2024-05-04 16:30:00+00:00
36.185,36.112,36.261,36.011,50178.00,2024-05-04 16:00:00+00:00
36.050,36.185,36.223,35.961,43393.00,2024-05-04 15:30:00+00:00
36.112,36.050,36.140,36.011,46939.00,2024-05-04 15:00:00+00:00
35.970,36.111,36.225,35.964,46033.00,2024-05-04 14:30:00+00:00
36.068,35.970,36.068,35.861,44136.00,2024-05-04 14:00:00+00:00
35.808,36.068,36.218,35.570,61892.00,2024-05-04 13:30:00+00:00
36.028,35.808,36.079,35.798,51141.00,2024-05-04 13:00:00+00:00
36.004,36.028,36.075,35.885,46650.00,2024-05-04 12:30:00+00:00
35.771,36.006,36.062,35.716,54018.00,2024-05-04 12:00:00+00:00
35.928,35.773,36.220,35.652,73782.00,2024-05-04 11:30:00+00:00
36.246,35.913,36.350,35.871,66490.00,2024-05-04 11:00:00+00:00
35.489,36.247,36.283,35.487,63206.00,2024-05-04 10:30:00+00:00
35.440,35.487,35.490,35.354,38748.00,2024-05-04 10:00:00+00:00
35.587,35.442,35.595,35.341,46182.00,2024-05-04 09:30:00+00:00
35.599,35.586,35.695,35.580,40915.00,2024-05-04 09:00:00+00:00
35.398,35.599,35.632,35.397,41146.00,2024-05-04 08:30:00+00:00
35.387,35.397,35.459,35.364,39121.00,2024-05-04 08:00:00+00:00
35.501,35.388,35.501,35.366,39424.00,2024-05-04 07:30:00+00:00
