time,open,high,low,Close,Volume,Close Time,Quote asset volume,Number of Trades,Taker Volume,Maker Volume,Nothing
2021-04-30 02:00:00,28.264,28.269,27.855,27.874,30941.73300000,1619749799999,867796.34829500,1689,9710.68200000,272519.06035200,0
2021-04-30 01:30:00,28.108,28.45,27.951,28.256,46379.04700000,1619747999999,1309128.42326900,2376,25500.46600000,719936.81061800,0
2021-04-30 01:00:00,27.814,28.156,27.587,28.118,27926.83400000,1619746199999,777450.05538000,1546,17083.07000000,475631.54696300,0
2021-04-30 00:30:00,28.087,28.2,27.656,27.803,36520.12800000,1619744399999,1021555.10727700,2300,24804.66300000,694116.85458200,0
2021-04-30 00:00:00,27.926,28.08,27.501,28.08,34913.61000000,1619742599999,972029.38182300,2069,19859.04200000,553326.14362900,0
2021-04-29 23:30:00,28.182,28.2,27.873,27.912,15274.75300000,1619740799999,427922.15517600,943,7783.98600000,218106.49072700,0
2021-04-29 23:00:00,28.087,28.266,27.85,28.197,24471.00600000,1619738999999,686340.28716300,1329,12850.08700000,360576.34548400,0
2021-04-29 22:30:00,28.067,28.254,27.994,28.052,48377.30100000,1619737199999,1359253.71225600,1990,30182.96200000,848216.34439300,0
2021-04-29 22:00:00,27.727,28.149,27.699,28.089,47799.39200000,1619735399999,1336726.16933200,2135,26438.33700000,739838.23656300,0
2021-04-29 21:30:00,27.299,27.736,27.299,27.726,29828.67700000,1619733599999,820749.99383500,1337,20340.42000000,559558.12813000,0
2021-04-29 21:00:00,27.307,27.546,27.211,27.299,23350.95200000,1619731799999,639104.83045500,1102,11349.45400000,310881.91753000,0
2021-04-29 20:30:00,27.357,27.66,27.153,27.308,37253.69800000,1619729999999,1021229.76703100,1798,18891.00000000,517455.35632900,0
2021-04-29 20:00:00,27.262,27.598,26.6,27.338,74455.87400000,1619728199999,2011058.09483900,3608,33441.35700000,905862.37802000,0
