time,open,high,low,Close,Volume,Close Time,Quote asset volume,Number of Trades,Taker Volume,Maker Volume,Nothing
2021-02-28 01:00:00,25.586,25.6095,25.239,25.4956,17763.92000000,1614475799999,452628.74794000,1053,9876.60000000,251811.53651000,0
2021-02-28 00:30:00,25.8402,25.9209,25.4503,25.5988,35665.93000000,1614473999999,917309.67413300,1508,21923.86000000,563954.67794500,0
2021-02-28 00:00:00,25.7423,25.9299,25.405,25.8402,29713.67000000,1614472199999,764615.69887300,1718,15472.15000000,398122.78396800,0
2021-02-27 23:30:00,25.1132,26.0661,25.0701,25.7616,31065.56000000,1614470399999,797627.44033300,1981,19414.83000000,498166.13866100,0
2021-02-27 23:00:00,25.468,25.6301,25.0,25.1198,70299.05000000,1614468599999,1778749.62304700,4245,32750.69000000,829351.12344800,0
2021-02-27 22:30:00,25.961,26.1838,25.3501,25.4651,38671.83000000,1614466799999,999265.67535100,2208,17983.38000000,465371.00711800,0
2021-02-27 22:00:00,26.3286,26.3519,25.8616,25.9624,31301.90000000,1614464999999,817874.37407600,1738,14631.59000000,382447.28475700,0
2021-02-27 21:30:00,26.7769,26.8212,25.93,26.3298,54115.68000000,1614463199999,1421327.85612900,2257,24636.42000000,647354.61034000,0
2021-02-27 21:00:00,26.7622,27.0,26.6892,26.7706,20282.25000000,1614461399999,544900.27353200,1092,9479.95000000,254654.38839400,0
2021-02-27 20:30:00,26.9674,27.0554,26.3199,26.7629,45960.16000000,1614459599999,1229970.08554000,2173,25662.86000000,687261.88563900,0
2021-02-27 20:00:00,27.2101,27.25,26.7183,26.9674,34516.04000000,1614457799999,929311.28740400,2260,19479.28000000,524762.66480600,0
2021-02-27 19:30:00,26.6332,27.2321,26.6051,27.2321,27265.91000000,1614455999999,731759.00346700,1689,16884.99000000,453685.46526500,0
2021-02-27 19:00:00,26.7166,26.9,26.59,26.6052,25490.01000000,1614454199999,682201.84874300,1345,13143.49000000,351808.44441100,0
2021-02-27 18:30:00,26.5691,26.931,26.5398,26.74,22022.09000000,1614452399999,589354.49661000,1256,12284.87000000,328792.10710900,0
2021-02-27 18:00:00,26.6087,26.8209,26.5016,26.5845,28302.17000000,1614450599999,754491.28870500,1613,15435.30000000,411511.46993100,0
2021-02-27 17:30:00,26.6172,26.7506,26.4,26.6094,17746.76000000,1614448799999,471750.57055300,1648,9352.49000000,248694.77065800,0
2021-02-27 17:00:00,26.6672,26.7152,26.4399,26.6038,17127.44000000,1614446999999,455258.45540300,1064,9480.50000000,252116.69705000,0
2021-02-27 16:30:00,26.4164,26.7545,26.3001,26.6672,30600.68000000,1614445199999,813136.80892700,1469,15935.02000000,423543.48837600,0
2021-02-27 16:00:00,26.1097,26.45,25.8185,26.412,43708.19000000,1614443399999,1143520.47292300,1911,23470.71000000,615130.73027500,0
2021-02-27 15:30:00,26.6136,26.6136,25.9324,26.1376,42765.62000000,1614441599999,1118793.02168500,2204,19933.69000000,521583.90007400,0
2021-02-27 15:00:00,26.7533,26.8419,26.5629,26.5834,22110.50000000,1614439799999,590945.03389800,1525,13265.55000000,354642.74593500,0
2021-02-27 14:30:00,26.4842,26.797,26.032,26.74,43566.35000000,1614437999999,1149020.97804300,2384,23326.22000000,614757.31532400,0
2021-02-27 14:00:00,26.7252,26.9398,26.45,26.4842,30677.76000000,1614436199999,819410.92806200,1872,14702.53000000,392646.66084300,0
2021-02-27 13:30:00,27.1218,27.13,26.7111,26.7319,38576.91000000,1614434399999,1039271.87150900,2336,21118.55000000,569454.15021900,0
2021-02-27 13:00:00,26.7874,27.1225,26.7562,27.1218,66940.64000000,1614432599999,1802701.02379200,2466,32876.67000000,885976.78098300,0
2021-02-27 12:30:00,26.4261,26.7909,26.3362,26.7581,54040.04000000,1614430799999,1438460.38921100,2398,28895.66000000,768454.03464700,0
2021-02-27 12:00:00,26.781,27.0857,26.235,26.4466,42089.05000000,1614428999999,1121017.75761800,2277,23256.26000000,619675.02334400,0
2021-02-27 11:30:00,26.5646,27.2548,26.5646,26.7895,74497.99000000,1614427199999,2006289.27668100,4224,41027.84000000,1104839.95955400,0
2021-02-27 11:00:00,26.18,26.6468,26.1245,26.5646,34374.44000000,1614425399999,905925.65259800,2140,23085.05000000,608883.90166900,0
2021-02-27 10:30:00,26.0993,26.2386,25.8651,26.1988,30645.54000000,1614423599999,799519.73184300,2144,17340.36000000,452655.37519900,0
2021-02-27 10:00:00,25.9352,26.3237,25.8024,26.0984,27997.97000000,1614421799999,730910.07029900,1742,15380.17000000,401586.56329700,0
2021-02-27 09:30:00,25.7659,26.086,25.45,25.9402,46926.64000000,1614419999999,1206787.19654500,2806,26007.71000000,669359.05690700,0
2021-02-27 09:00:00,26.2108,26.2108,25.6617,25.784,43535.44000000,1614418199999,1129565.85888200,2272,21637.57000000,561678.98349400,0
2021-02-27 08:30:00,26.3101,26.4987,26.0157,26.1718,30589.88000000,1614416399999,804315.57585200,1735,15940.61000000,419390.15618400,0
2021-02-27 08:00:00,27.2292,27.3076,26.3103,26.3373,48398.62000000,1614414599999,1298840.00329200,2595,25069.86000000,672373.54867100,0
2021-02-27 07:30:00,26.8522,27.4448,26.66,27.1801,29909.57000000,1614412799999,808214.63428900,1453,17078.94000000,461422.96822100,0
2021-02-27 07:00:00,26.918,26.99,26.418,26.8829,40808.27000000,1614410999999,1089877.57362800,2117,19234.44000000,513906.51770600,0
2021-02-27 06:30:00,26.5767,27.4999,26.5767,26.9042,54972.79000000,1614409199999,1493694.96466700,2549,34693.03000000,943133.74639400,0
2021-02-27 06:00:00,26.1999,26.6236,26.1566,26.563,33892.45000000,1614407399999,892757.46529400,1477,17199.32000000,452973.99200300,0
2021-02-27 05:30:00,26.1514,26.2,26.0648,26.1999,49354.34000000,1614405599999,1291896.49322500,2392,39618.35000000,1037349.95530300,0
2021-02-27 05:00:00,26.0269,26.3144,25.9497,26.1567,28419.14000000,1614403799999,742741.08658900,1774,17152.14000000,448411.90708700,0
2021-02-27 04:30:00,25.9396,26.1233,25.8175,26.0307,18407.63000000,1614401999999,478111.15776700,1526,10717.01000000,278342.44509900,0
2021-02-27 04:00:00,26.1124,26.2596,25.7798,25.9235,24175.59000000,1614400199999,627592.14819100,1440,12000.07000000,311843.62964300,0
2021-02-27 03:30:00,26.0478,26.3585,26.0334,26.0334,21701.58000000,1614398399999,568690.68190400,1516,10686.70000000,280156.75291600,0
2021-02-27 03:00:00,25.9035,26.2042,25.7687,26.0186,20395.86000000,1614396599999,530116.66818800,1705,11324.68000000,294571.26268300,0
