time,open,high,low,Close,Volume,Close Time,Quote asset volume,Number of Trades,Taker Volume,Maker Volume,Nothing
2021-05-30 02:00:00,15.478,15.812,15.299,15.787,11637.21500000,1622341799999,181977.72664500,546,7471.93800000,116946.56494500,0
2021-05-30 01:30:00,15.312,15.477,15.124,15.477,14176.23200000,1622339999999,216728.18948200,593,7669.16700000,117442.79946000,0
2021-05-30 01:00:00,15.392,15.61,15.172,15.295,22926.52000000,1622338199999,352764.33286200,1097,14338.17000000,221020.08935700,0
2021-05-30 00:30:00,15.478,15.573,15.101,15.361,30754.13900000,1622336399999,470235.12651500,1805,13602.84500000,207997.49492900,0
2021-05-30 00:00:00,16.194,16.209,15.311,15.495,38109.55500000,1622334599999,600027.29468900,1913,15113.89200000,237013.27931500,0
2021-05-29 23:30:00,16.187,16.306,16.074,16.168,16488.57400000,1622332799999,267228.76014700,765,8263.65700000,133964.74909500,0
2021-05-29 23:00:00,15.989,16.199,15.751,16.15,20865.12000000,1622330999999,333398.61749200,1086,8485.05000000,135810.93568800,0
2021-05-29 22:30:00,15.931,16.087,15.767,16.004,25922.10500000,1622329199999,413313.03858800,1429,14714.16400000,234888.54128000,0
2021-05-29 22:00:00,15.929,15.978,15.808,15.939,12696.81600000,1622327399999,201835.24622200,839,7041.11100000,111904.36073800,0
2021-05-29 21:30:00,15.607,16.0,15.592,15.959,27927.25900000,1622325599999,443777.34441200,1300,18852.73000000,299760.35556900,0
2021-05-29 21:00:00,15.613,15.8,15.569,15.608,16326.68900000,1622323799999,256414.44986200,1208,9528.52500000,149749.03521900,0
2021-05-29 20:30:00,15.526,15.818,15.403,15.613,35685.78900000,1622321999999,557080.59030700,1722,16669.02200000,260412.13105300,0
2021-05-29 20:00:00,15.639,15.838,15.35,15.526,25881.62100000,1622320199999,402458.31853200,1538,12645.18400000,197078.51738000,0
2021-05-29 19:30:00,15.251,15.74,15.169,15.621,33709.24500000,1622318399999,522882.76544500,1748,18022.60600000,279679.00508300,0
2021-05-29 19:00:00,15.633,15.726,15.185,15.255,31405.02300000,1622316599999,483745.36204300,1993,12626.50500000,195104.07288400,0
2021-05-29 18:30:00,15.431,15.663,15.402,15.632,22297.38100000,1622314799999,346992.99296700,1118,12948.93300000,201497.69583100,0
2021-05-29 18:00:00,15.403,15.616,15.334,15.431,47570.84900000,1622312999999,735136.69014400,2244,16394.60200000,253569.44314900,0
2021-05-29 17:30:00,15.494,15.603,15.257,15.445,41001.92300000,1622311199999,630644.57505400,2164,14727.79600000,226731.48546800,0
2021-05-29 17:00:00,15.965,15.965,15.462,15.484,30735.19300000,1622309399999,481968.79665800,1415,15756.93500000,246985.94592600,0
2021-05-29 16:30:00,15.572,16.075,15.55,15.947,37747.68800000,1622307599999,597160.81858500,1631,22686.83300000,358791.12740100,0
2021-05-29 16:00:00,15.688,15.84,15.406,15.531,35226.25300000,1622305799999,549722.30643800,1897,18420.65400000,287591.24454300,0
2021-05-29 15:30:00,15.817,15.836,15.489,15.675,43172.74700000,1622303999999,675021.72487500,2107,23946.57400000,374550.06704600,0
2021-05-29 15:00:00,16.077,16.093,15.407,15.824,87393.17900000,1622302199999,1373049.85505500,3723,45164.64200000,710284.45234200,0
2021-05-29 14:30:00,16.238,16.339,15.926,16.085,16479.76400000,1622300399999,264618.56443800,1037,6216.82700000,99810.11184200,0
2021-05-29 14:00:00,16.35,16.562,16.088,16.218,22900.37500000,1622298599999,374365.72533400,1352,12698.82200000,207860.71981500,0
2021-05-29 13:30:00,15.836,16.417,15.81,16.38,42169.21400000,1622296799999,678306.44952500,1813,24457.37400000,394144.05278600,0
2021-05-29 13:00:00,16.275,16.371,15.81,15.824,41245.30700000,1622294999999,663196.64663400,2203,17211.02500000,277646.50935700,0
2021-05-29 12:30:00,16.463,16.498,16.107,16.275,16988.76000000,1622293199999,276166.48250700,1064,8286.26900000,134622.43491200,0
2021-05-29 12:00:00,16.66,16.679,16.259,16.467,24469.58700000,1622291399999,402586.04115200,1402,11695.39900000,192603.93286300,0
2021-05-29 11:30:00,16.444,16.819,16.387,16.687,34384.10100000,1622289599999,571475.81914800,1659,19011.76500000,316235.89629500,0
2021-05-29 11:00:00,16.451,16.5,16.04,16.459,34119.69100000,1622287799999,554221.61540700,1620,15183.69500000,247001.99446800,0
2021-05-29 10:30:00,16.472,16.6,16.349,16.408,16151.18300000,1622285999999,265760.05135900,853,7979.76000000,131413.45795500,0
2021-05-29 10:00:00,16.499,16.561,16.339,16.485,13686.91100000,1622284199999,224932.98132300,892,5472.34300000,89993.77050000,0
2021-05-29 09:30:00,16.328,16.536,16.176,16.476,24852.98700000,1622282399999,407239.63176000,1324,14665.68400000,240368.05185000,0
2021-05-29 09:00:00,16.57,16.711,16.267,16.3,35334.90100000,1622280599999,580597.94825600,2026,17424.73600000,286550.59309300,0
2021-05-29 08:30:00,16.66,16.845,16.511,16.584,23921.86700000,1622278799999,399023.82664100,1311,12807.72400000,213988.90449500,0
2021-05-29 08:00:00,16.787,16.994,16.613,16.66,22931.17000000,1622276999999,385725.01389300,1312,9445.97700000,158892.10554200,0
2021-05-29 07:30:00,17.185,17.246,16.779,16.795,23633.42300000,1622275199999,400566.08626100,1196,10954.58200000,185800.19396200,0
2021-05-29 07:00:00,17.176,17.323,17.1,17.226,8105.28900000,1622273399999,139409.54006200,640,4549.10800000,78273.18196200,0
2021-05-29 06:30:00,17.557,17.57,17.143,17.176,28650.43800000,1622271599999,497250.08064300,1487,8011.00400000,138993.07112000,0
2021-05-29 06:00:00,17.363,17.592,17.313,17.553,21982.42600000,1622269799999,384440.10566300,1041,11605.12500000,202980.71726000,0
2021-05-29 05:30:00,17.327,17.46,17.217,17.36,14675.77800000,1622267999999,254767.20507200,891,8814.86500000,153092.08050500,0
2021-05-29 05:00:00,16.57,17.413,16.57,17.316,24137.25100000,1622266199999,412389.05822600,1446,14710.28600000,250976.12221000,0
2021-05-29 04:30:00,17.113,17.189,16.505,16.592,23890.56400000,1622264399999,401548.50273900,1272,9856.50300000,166057.11829600,0
2021-05-29 04:00:00,17.155,17.3,17.01,17.113,13634.73300000,1622262599999,233643.35081600,892,7840.30200000,134554.32375500,0
2021-05-29 03:30:00,17.299,17.3,16.974,17.179,8925.78600000,1622260799999,152433.32523300,628,4405.72300000,75313.03410900,0
2021-05-29 03:00:00,17.13,17.314,16.987,17.297,16154.21500000,1622258999999,276385.42177800,655,6633.25200000,113710.71212900,0
2021-05-29 02:30:00,17.107,17.179,17.02,17.13,6040.84300000,1622257199999,103328.59784100,460,3023.68500000,51764.32523000,0
2021-05-29 02:00:00,17.221,17.355,17.087,17.107,16093.75700000,1622255399999,277587.51021700,867,7307.19500000,125997.87733200,0
2021-05-29 01:30:00,17.247,17.35,17.088,17.208,11137.58700000,1622253599999,191807.47579200,716,5925.46100000,102067.29487100,0
2021-05-29 01:00:00,17.188,17.405,17.162,17.234,14872.08000000,1622251799999,256935.97312500,965,7853.12500000,135725.67731900,0
2021-05-29 00:30:00,17.051,17.259,16.889,17.151,18579.66800000,1622249999999,316793.87175000,1225,8317.51400000,142080.86382600,0
2021-05-29 00:00:00,16.727,17.087,16.671,17.031,48777.09900000,1622248199999,825603.10854200,2625,27109.28600000,459455.10520900,0
2021-05-28 23:30:00,16.577,16.9,16.492,16.727,37905.41600000,1622246399999,633472.23308500,1598,17360.98300000,290513.52480100,0
2021-05-28 23:00:00,16.437,16.602,16.339,16.566,26485.68800000,1622244599999,435430.59018600,1228,11421.26900000,187906.20201900,0
2021-05-28 22:30:00,16.253,16.996,16.218,16.437,57856.17700000,1622242799999,954027.31124200,1925,33555.42400000,554977.92682500,0
2021-05-28 22:00:00,16.243,16.665,16.101,16.228,48705.42000000,1622240999999,797217.54286500,1947,24899.36400000,408527.24425000,0
2021-05-28 21:30:00,16.179,16.339,16.015,16.22,53779.81800000,1622239199999,869375.24341600,2137,29775.34900000,481862.33239200,0
2021-05-28 21:00:00,16.615,16.856,16.065,16.174,138080.01700000,1622237399999,2265295.02886200,4306,75512.95400000,1239853.51784500,0
2021-05-28 20:30:00,17.443,17.503,16.55,16.616,47407.65400000,1622235599999,801488.60619400,2816,17930.61800000,302693.34414000,0
2021-05-28 20:00:00,17.274,17.599,17.273,17.43,15827.45900000,1622233799999,276565.35657300,1497,10579.55800000,184866.98033500,0
2021-05-28 19:30:00,17.333,17.333,17.087,17.274,23947.34100000,1622231999999,411393.84045100,1286,10862.63400000,186995.08328900,0
2021-05-28 19:00:00,17.394,17.512,17.102,17.353,19987.72600000,1622230199999,346564.45538100,1527,7043.04700000,122093.28365000,0
2021-05-28 18:30:00,17.239,17.53,17.226,17.398,29111.50000000,1622228399999,506944.86994500,1502,16371.96700000,284996.91358700,0
2021-05-28 18:00:00,17.256,17.34,16.96,17.226,28370.02900000,1622226599999,485269.36502800,1520,13028.61200000,222855.99831000,0
2021-05-28 17:30:00,17.335,17.433,17.06,17.227,17316.43000000,1622224799999,299082.26946400,1268,10224.08200000,176655.49187000,0
2021-05-28 17:00:00,16.941,17.37,16.807,17.29,34581.49700000,1622222999999,591590.27803800,1875,20118.63200000,344480.19991100,0
2021-05-28 16:30:00,17.1,17.433,16.927,16.937,28019.95700000,1622221199999,480543.22320900,1445,15641.69500000,268720.68745200,0
2021-05-28 16:00:00,17.671,17.691,17.034,17.1,32850.62800000,1622219399999,567183.76666200,1976,14224.11000000,245490.87875400,0
2021-05-28 15:30:00,17.619,17.804,17.514,17.684,16861.49000000,1622217599999,297748.84486200,1041,9389.91900000,165825.98532500,0
2021-05-28 15:00:00,17.529,17.67,17.317,17.619,43719.57900000,1622215799999,766579.86980400,1644,27926.85000000,490250.20765300,0
2021-05-28 14:30:00,17.738,17.884,17.457,17.52,21807.44200000,1622213999999,385461.11467700,1293,8530.80200000,151150.24216100,0
2021-05-28 14:00:00,17.779,17.886,17.579,17.719,37082.75900000,1622212199999,658934.74939200,1657,21047.26100000,374262.75393700,0
2021-05-28 13:30:00,17.617,17.93,17.617,17.791,30007.40500000,1622210399999,534630.15961900,1499,14934.08900000,266047.67441400,0
2021-05-28 13:00:00,17.512,17.865,17.512,17.609,57992.81400000,1622208599999,1024813.31689000,2414,32675.86500000,577710.02750500,0
2021-05-28 12:30:00,17.395,17.601,17.195,17.506,50443.94200000,1622206799999,877122.32578900,2001,23002.91300000,399373.16431900,0
2021-05-28 12:00:00,16.333,17.423,16.194,17.373,66634.67400000,1622204999999,1127019.48032000,3135,39018.80600000,660242.25403400,0
