time,open,high,low,Close,Volume,Close Time,Quote asset volume,Number of Trades,Taker Volume,Maker Volume,Nothing
2021-07-30 02:00:00,12.728,12.8,12.633,12.699,37758.35000000,1627612199999,480693.34604700,2186,11250.88500000,143380.42420300,0
2021-07-30 01:30:00,12.522,12.737,12.502,12.726,30124.30900000,1627610399999,380815.90369100,1318,21083.97400000,266475.55074100,0
2021-07-30 01:00:00,12.533,12.587,12.446,12.515,22569.94400000,1627608599999,282581.31237200,775,7788.37100000,97700.69184600,0
2021-07-30 00:30:00,12.545,12.669,12.448,12.538,44733.45600000,1627606799999,562451.83303900,2287,25654.87100000,322438.65541900,0
2021-07-30 00:00:00,12.433,12.548,12.302,12.54,26190.01500000,1627604999999,325393.20990800,1189,12257.89400000,152376.07191500,0
2021-07-29 23:30:00,12.479,12.52,12.374,12.433,31628.72900000,1627603199999,393821.14719800,875,18565.34000000,231163.40116000,0
2021-07-29 23:00:00,12.254,12.49,12.245,12.488,37079.90900000,1627601399999,460233.03028400,1403,20759.80400000,257651.21707100,0
2021-07-29 22:30:00,12.294,12.294,12.222,12.254,11111.18200000,1627599599999,136186.91048900,396,3805.65300000,46629.67236300,0
2021-07-29 22:00:00,12.205,12.301,12.189,12.294,16978.12800000,1627597799999,208205.53685000,651,8553.61700000,104866.88322500,0
2021-07-29 21:30:00,12.253,12.256,12.185,12.203,12735.35100000,1627595999999,155614.90646800,441,7144.16800000,87290.53329200,0
2021-07-29 21:00:00,12.398,12.398,12.243,12.246,32425.02900000,1627594199999,399987.72518800,880,18461.29300000,227755.86787900,0
2021-07-29 20:30:00,12.478,12.483,12.028,12.387,59647.71100000,1627592399999,737435.71908700,1828,13408.20800000,166440.67390100,0
2021-07-29 20:00:00,12.328,12.525,12.32,12.476,48254.29500000,1627590599999,600313.37136700,1840,31041.41000000,386320.34815000,0
2021-07-29 19:30:00,12.234,12.335,12.219,12.33,14287.67200000,1627588799999,175551.14431500,571,6708.03100000,82418.69147600,0
2021-07-29 19:00:00,12.223,12.266,12.18,12.233,9961.00600000,1627586999999,121754.68868700,468,4679.51900000,57202.98672900,0
2021-07-29 18:30:00,12.277,12.3,12.185,12.223,21137.25400000,1627585199999,258371.68068300,789,9962.79900000,121761.13069500,0
2021-07-29 18:00:00,12.322,12.397,12.275,12.285,20563.96000000,1627583399999,254001.77327000,638,12277.73600000,151699.74089800,0
2021-07-29 17:30:00,12.408,12.454,12.301,12.321,26228.36000000,1627581599999,325177.76072300,1011,10011.79000000,124159.26146400,0
