time,open,high,low,Close,Volume,Close Time,Quote asset volume,Number of Trades,Taker Volume,Maker Volume,Nothing
2021-06-30 23:30:00,6.754,6.813,6.735,6.77,69072.33900000,1625097599999,467904.83329900,802,26774.58300000,181429.76114200,0
2021-06-30 23:00:00,6.709,6.79,6.697,6.75,90961.93500000,1625095799999,613208.19415600,1418,48290.01700000,325806.07941300,0
2021-06-30 22:30:00,6.657,6.711,6.646,6.706,52846.27000000,1625093999999,353274.00351000,744,26027.55800000,174120.32996800,0
2021-06-30 22:00:00,6.698,6.71,6.581,6.651,114144.28200000,1625092199999,756907.76185000,1122,56959.00000000,377353.53746200,0
2021-06-30 21:30:00,6.703,6.734,6.625,6.684,109802.58400000,1625090399999,732604.49196500,1161,54290.43300000,362356.48021100,0
2021-06-30 21:00:00,6.628,6.726,6.627,6.706,83571.98500000,1625088599999,559499.79641300,1406,41470.10900000,277665.14459000,0
2021-06-30 20:30:00,6.683,6.749,6.528,6.632,209769.88100000,1625086799999,1394383.96790700,2787,90026.31200000,599388.62458200,0
2021-06-30 20:00:00,6.666,6.82,6.655,6.687,212986.80800000,1625084999999,1435260.90073500,2851,107331.80000000,723368.40494300,0
2021-06-30 19:30:00,6.586,6.692,6.551,6.667,105786.70000000,1625083199999,701242.06033900,1685,53155.01800000,352656.52001100,0
2021-06-30 19:00:00,6.598,6.61,6.499,6.581,62219.30900000,1625081399999,407987.68936800,809,25939.86200000,170162.86546300,0
2021-06-30 18:30:00,6.396,6.61,6.364,6.595,183839.61700000,1625079599999,1200249.10947700,2038,77116.97000000,503080.53377300,0
2021-06-30 18:00:00,6.411,6.47,6.379,6.395,93004.16400000,1625077799999,597083.22859200,891,46903.94100000,301468.44567900,0
2021-06-30 17:30:00,6.285,6.416,6.269,6.411,189805.46800000,1625075999999,1209390.75677800,1334,133716.06700000,852194.46958000,0
2021-06-30 17:00:00,6.211,6.299,6.206,6.286,51400.99700000,1625074199999,321648.01518600,643,24695.02400000,154617.18041400,0
2021-06-30 16:30:00,6.284,6.334,6.214,6.221,123414.23400000,1625072399999,776027.82628800,1089,60452.54400000,380272.09398900,0
2021-06-30 16:00:00,6.276,6.311,6.191,6.277,220942.73700000,1625070599999,1382992.75571600,1743,94965.77300000,594972.30938400,0
2021-06-30 15:30:00,6.21,6.276,6.134,6.276,332934.93800000,1625068799999,2068631.53734000,2480,127088.02500000,788903.17408300,0
2021-06-30 15:00:00,6.34,6.35,6.19,6.209,426039.59300000,1625066999999,2657932.59104600,4495,140757.33500000,879077.11967800,0
2021-06-30 14:30:00,6.448,6.471,6.332,6.344,272739.59700000,1625065199999,1738998.30532500,2547,133776.98400000,852830.85801400,0
2021-06-30 14:00:00,6.597,6.61,6.435,6.45,278536.64600000,1625063399999,1814944.07500800,2215,130810.55600000,852581.67645500,0
2021-06-30 13:30:00,6.556,6.625,6.53,6.603,179662.11500000,1625061599999,1180905.26348000,1324,79964.37500000,525247.68652300,0
2021-06-30 13:00:00,6.653,6.683,6.535,6.55,161102.29300000,1625059799999,1059807.58976600,1700,72826.14000000,478919.37177000,0
2021-06-30 12:30:00,6.766,6.77,6.63,6.651,77641.96200000,1625057999999,518421.26695500,1031,35485.63700000,237034.84239000,0
2021-06-30 12:00:00,6.679,6.793,6.67,6.77,112417.52200000,1625056199999,758222.75995200,1455,60215.69400000,405936.67455100,0
2021-06-30 11:30:00,6.608,6.741,6.57,6.689,129036.48000000,1625054399999,859838.97759300,1368,70917.02800000,471956.22262700,0
2021-06-30 11:00:00,6.659,6.736,6.589,6.61,114008.37800000,1625052599999,760760.15221200,1524,38856.16200000,259869.84284200,0
2021-06-30 10:30:00,6.617,7.0,6.617,6.664,486120.95900000,1625050799999,3275094.71568000,5961,289923.10800000,1957272.53793300,0
2021-06-30 10:00:00,6.543,6.626,6.508,6.615,175001.16200000,1625048999999,1151468.26494300,1436,74645.53000000,490871.81548800,0
2021-06-30 09:30:00,6.593,6.628,6.468,6.544,158967.59700000,1625047199999,1039862.12276600,1506,77578.92100000,507874.60914500,0
2021-06-30 09:00:00,6.585,6.659,6.53,6.597,179503.13700000,1625045399999,1184081.46514300,2018,96179.18400000,634960.65607400,0
2021-06-30 08:30:00,6.804,6.819,6.567,6.591,258508.53500000,1625043599999,1728606.42123000,2547,94269.86100000,631317.49562300,0
2021-06-30 08:00:00,6.81,6.869,6.75,6.808,172306.80000000,1625041799999,1172802.73909500,1925,94409.02000000,642547.66398200,0
2021-06-30 07:30:00,6.615,6.813,6.595,6.811,187377.11900000,1625039999999,1262396.14022600,2192,93025.61200000,627459.35716000,0
2021-06-30 07:00:00,6.618,6.672,6.531,6.623,129448.22500000,1625038199999,853883.18530800,1271,49285.22000000,325778.53142300,0
2021-06-30 06:30:00,6.554,6.675,6.551,6.621,200177.12000000,1625036399999,1322506.09038800,2133,93936.25100000,620885.89242000,0
2021-06-30 06:00:00,6.432,6.578,6.416,6.551,140520.14200000,1625034599999,919715.61893100,1470,61667.85300000,403066.50198700,0
2021-06-30 05:30:00,6.458,6.498,6.425,6.43,77987.83800000,1625032799999,504462.88685300,930,42057.49800000,272250.96792800,0
2021-06-30 05:00:00,6.328,6.457,6.31,6.454,111623.93500000,1625030999999,712782.94980600,1233,48715.77600000,311683.09310600,0
2021-06-30 04:30:00,6.478,6.524,6.312,6.33,202846.63700000,1625029199999,1301691.82259200,2406,100050.06700000,642396.17830600,0
2021-06-30 04:00:00,6.387,6.54,6.362,6.477,200091.23700000,1625027399999,1291477.58197300,2319,121517.32100000,784609.63415500,0
2021-06-30 03:30:00,6.378,6.46,6.358,6.388,99113.96900000,1625025599999,634571.87586300,1100,51311.64100000,328598.56176600,0
2021-06-30 03:00:00,6.584,6.584,6.353,6.376,261524.59100000,1625023799999,1689194.65986900,2567,82935.10500000,535633.09147100,0
2021-06-30 02:30:00,6.588,6.635,6.571,6.589,76532.15100000,1625021999999,505367.08445200,713,47584.46800000,314366.70981300,0
2021-06-30 02:00:00,6.61,6.617,6.523,6.593,37645.70600000,1625020199999,247538.35854000,631,22195.69000000,146070.00645700,0
2021-06-30 01:30:00,6.534,6.631,6.52,6.625,71303.01000000,1625018399999,467757.16568000,749,28008.37500000,184325.23381300,0
2021-06-30 01:00:00,6.623,6.637,6.531,6.534,93788.43700000,1625016599999,616287.20004800,1256,44321.45400000,291317.17191400,0
2021-06-30 00:30:00,6.693,6.735,6.605,6.629,91454.05300000,1625014799999,610320.02219500,1067,39267.08300000,262466.83534200,0
2021-06-30 00:00:00,6.625,6.702,6.526,6.701,176032.04100000,1625012999999,1163164.59826100,1648,92126.21200000,609622.98035100,0
2021-06-29 23:30:00,6.677,6.698,6.553,6.637,131074.20900000,1625011199999,870150.60630900,1414,68285.38400000,454186.11512400,0
2021-06-29 23:00:00,6.626,6.692,6.579,6.67,102106.06300000,1625009399999,676512.65922600,1434,44775.97200000,297030.66434700,0
2021-06-29 22:30:00,6.573,6.752,6.572,6.627,254843.07500000,1625007599999,1697010.23995100,1803,136994.22200000,911042.95687000,0
2021-06-29 22:00:00,6.835,6.856,6.566,6.573,280423.40500000,1625005799999,1877953.95067300,3081,105495.28900000,706088.04856100,0
2021-06-29 21:30:00,6.815,6.845,6.78,6.834,82169.17800000,1625003999999,559189.41949000,819,40537.64200000,275916.37854600,0
2021-06-29 21:00:00,6.813,6.884,6.8,6.806,70912.25900000,1625002199999,485403.65369300,690,37569.98200000,257372.45517900,0
2021-06-29 20:30:00,6.925,6.952,6.8,6.815,108296.91000000,1625000399999,743411.06328100,985,54452.33000000,372907.54398500,0
2021-06-29 20:00:00,6.888,6.972,6.87,6.927,79505.01500000,1624998599999,551085.58078400,886,35641.08600000,246707.61190300,0
2021-06-29 19:30:00,6.84,6.927,6.8,6.894,96048.16100000,1624996799999,659696.72314000,1050,44855.06400000,308187.38224600,0
2021-06-29 19:00:00,6.826,6.872,6.793,6.849,109805.74200000,1624994999999,750421.42642500,894,57744.80500000,394890.15186800,0
2021-06-29 18:30:00,6.793,6.873,6.775,6.829,76194.32600000,1624993199999,519945.21846100,1027,43503.18000000,297051.55252500,0
2021-06-29 18:00:00,7.005,7.014,6.757,6.798,321107.86800000,1624991399999,2202032.17053300,2655,148083.43500000,1013769.71357700,0
2021-06-29 17:30:00,6.972,7.033,6.92,7.004,215565.18000000,1624989599999,1504109.49411000,1667,73294.41400000,511993.85567200,0
2021-06-29 17:00:00,6.929,7.01,6.901,6.972,120450.57100000,1624987799999,838162.16521000,1285,71757.96400000,499275.74576900,0
2021-06-29 16:30:00,6.921,6.989,6.889,6.92,103736.76300000,1624985999999,720287.61535800,1290,54891.22700000,381286.74446600,0
2021-06-29 16:00:00,7.001,7.039,6.853,6.913,247610.35500000,1624984199999,1712487.06694400,2265,175832.92000000,1215360.89208300,0
2021-06-29 15:30:00,7.021,7.05,6.888,7.0,155052.19700000,1624982399999,1079338.12843700,1987,63548.15600000,442492.69929500,0
2021-06-29 15:00:00,7.045,7.098,6.972,7.029,191151.79200000,1624980599999,1341673.13617100,1762,76145.09800000,534782.92136900,0
2021-06-29 14:30:00,7.028,7.115,7.0,7.028,199669.62900000,1624978799999,1409614.62057700,1592,110001.35700000,777445.37696100,0
2021-06-29 14:00:00,7.06,7.114,6.987,7.028,260552.86100000,1624976999999,1832933.41625600,2834,168328.49300000,1184057.70791400,0
2021-06-29 13:30:00,7.158,7.158,7.053,7.062,209670.81300000,1624975199999,1486928.73422900,2476,97633.19500000,692644.67413800,0
2021-06-29 13:00:00,6.946,7.16,6.906,7.157,275713.26300000,1624973399999,1941079.58102300,3520,146771.22200000,1034541.87568500,0
2021-06-29 12:30:00,6.931,7.122,6.924,6.94,426361.31900000,1624971599999,2991275.30929800,4585,203595.03200000,1428560.67228000,0
2021-06-29 12:00:00,6.835,6.944,6.738,6.93,356709.56400000,1624969799999,2445563.52596000,3764,191967.26500000,1317411.32939600,0
2021-06-29 11:30:00,6.886,6.944,6.778,6.835,261751.99800000,1624967999999,1793964.23011400,2671,145666.29700000,998785.93672000,0
2021-06-29 11:00:00,6.76,6.9,6.715,6.883,404004.98200000,1624966199999,2755962.27323700,4301,246570.89600000,1682580.28805300,0
2021-06-29 10:30:00,6.626,6.77,6.606,6.76,279901.66100000,1624964399999,1873685.81907900,3571,155426.99700000,1040719.70851300,0
2021-06-29 10:00:00,6.63,6.645,6.51,6.62,184124.08500000,1624962599999,1211217.68867300,1631,105687.56000000,695886.60851800,0
2021-06-29 09:30:00,6.56,6.637,6.539,6.636,171377.27700000,1624960799999,1129833.48591700,1781,101455.79100000,669290.37554200,0
2021-06-29 09:00:00,6.5,6.562,6.426,6.562,148639.48200000,1624958999999,964238.66315600,1336,98818.64400000,641454.86713300,0
2021-06-29 08:30:00,6.498,6.57,6.447,6.497,136750.32600000,1624957199999,890928.48280600,1431,84276.05800000,548960.18584400,0
