time,open,high,low,Close,Volume,Close Time,Quote asset volume,Number of Trades,Taker Volume,Maker Volume,Nothing
2022-01-30 01:00:00,4.192,4.232,4.191,4.226,70427.10000000,1643506199999,296900.34050000,591,43222.20000000,182285.47340000,0
2022-01-30 00:30:00,4.242,4.243,4.16,4.197,74554.20000000,1643504399999,312545.02920000,962,27252.40000000,114241.40730000,0
2022-01-30 00:00:00,4.238,4.274,4.215,4.24,76560.30000000,1643502599999,325477.03770000,739,35782.00000000,152161.87530000,0
2022-01-29 23:30:00,4.182,4.239,4.182,4.232,24873.20000000,1643500799999,104583.62560000,382,16099.20000000,67729.90960000,0
2022-01-29 23:00:00,4.224,4.225,4.173,4.176,81291.60000000,1643498999999,340706.62630000,852,32467.80000000,136030.19570000,0
2022-01-29 22:30:00,4.282,4.299,4.221,4.224,47838.50000000,1643497199999,203711.95050000,536,21033.50000000,89541.29940000,0
2022-01-29 22:00:00,4.304,4.317,4.248,4.286,118347.60000000,1643495399999,505546.47410000,1091,74444.90000000,317944.23920000,0
2022-01-29 21:30:00,4.327,4.332,4.288,4.305,67959.70000000,1643493599999,292923.38180000,843,38181.10000000,164621.99950000,0
2022-01-29 21:00:00,4.262,4.335,4.256,4.326,160860.80000000,1643491799999,693504.23740000,1723,97941.20000000,422174.84790000,0
2022-01-29 20:30:00,4.195,4.271,4.195,4.261,142098.30000000,1643489999999,601562.98920000,1692,86521.70000000,366430.04790000,0
2022-01-29 20:00:00,4.182,4.199,4.155,4.191,35090.00000000,1643488199999,146393.75950000,397,21098.10000000,88030.61770000,0
2022-01-29 19:30:00,4.195,4.219,4.18,4.183,41827.20000000,1643486399999,175806.84020000,347,11638.10000000,48979.44970000,0
2022-01-29 19:00:00,4.193,4.215,4.187,4.197,24758.60000000,1643484599999,104003.23470000,257,17507.50000000,73546.78510000,0
2022-01-29 18:30:00,4.171,4.213,4.152,4.191,97188.70000000,1643482799999,406249.68680000,712,77348.60000000,323397.16140000,0
2022-01-29 18:00:00,4.124,4.18,4.121,4.169,157858.60000000,1643480999999,656624.00230000,1090,91847.10000000,381816.25290000,0
2022-01-29 17:30:00,4.131,4.149,4.119,4.125,46213.10000000,1643479199999,191030.04420000,532,27600.70000000,114146.85270000,0
2022-01-29 17:00:00,4.109,4.147,4.109,4.134,42576.30000000,1643477399999,175735.41920000,644,24909.60000000,102829.86430000,0
2022-01-29 16:30:00,4.085,4.112,4.067,4.11,28731.50000000,1643475599999,117522.17120000,405,12072.60000000,49357.57600000,0
2022-01-29 16:00:00,4.085,4.096,4.046,4.084,40381.90000000,1643473799999,164409.19820000,550,25703.50000000,104706.17690000,0
2022-01-29 15:30:00,4.098,4.107,4.05,4.085,58951.80000000,1643471999999,240532.67470000,746,30680.40000000,125234.69430000,0
2022-01-29 15:00:00,4.1,4.11,4.031,4.1,122856.20000000,1643470199999,500225.19060000,1405,43347.50000000,176806.18350000,0
2022-01-29 14:30:00,4.191,4.196,4.075,4.104,146643.00000000,1643468399999,606037.24120000,1479,66353.50000000,274077.71130000,0
2022-01-29 14:00:00,4.224,4.224,4.184,4.19,40668.30000000,1643466599999,170766.42820000,516,19822.50000000,83260.78380000,0
2022-01-29 13:30:00,4.191,4.245,4.188,4.223,105776.60000000,1643464799999,446505.66750000,1039,47687.40000000,201329.25870000,0
2022-01-29 13:00:00,4.208,4.211,4.176,4.189,45099.80000000,1643462999999,189045.93000000,377,21475.20000000,89957.35910000,0
2022-01-29 12:30:00,4.213,4.23,4.202,4.212,32748.20000000,1643461199999,138010.61940000,472,8909.80000000,37555.69060000,0
2022-01-29 12:00:00,4.184,4.221,4.174,4.213,51323.20000000,1643459399999,215298.62030000,512,32933.10000000,138192.32990000,0
2022-01-29 11:30:00,4.176,4.19,4.167,4.185,32074.50000000,1643457599999,134008.24460000,267,12808.00000000,53495.29830000,0
2022-01-29 11:00:00,4.202,4.202,4.171,4.178,36100.10000000,1643455799999,151042.44050000,553,16274.70000000,68113.09440000,0
2022-01-29 10:30:00,4.212,4.217,4.195,4.202,36615.30000000,1643453999999,153979.45220000,334,17501.40000000,73614.72220000,0
2022-01-29 10:00:00,4.211,4.214,4.188,4.212,23034.60000000,1643452199999,96732.10690000,349,15239.30000000,64002.55770000,0
2022-01-29 09:30:00,4.178,4.212,4.168,4.212,43985.30000000,1643450399999,184599.16590000,488,18349.80000000,76926.77860000,0
2022-01-29 09:00:00,4.206,4.213,4.152,4.18,71378.90000000,1643448599999,297952.57540000,616,23253.30000000,96987.82170000,0
2022-01-29 08:30:00,4.19,4.222,4.187,4.21,55235.80000000,1643446799999,232538.05430000,580,18177.50000000,76458.27400000,0
2022-01-29 08:00:00,4.212,4.228,4.18,4.189,36056.90000000,1643444999999,151395.44970000,506,14384.00000000,60402.16070000,0
2022-01-29 07:30:00,4.2,4.218,4.182,4.211,29735.80000000,1643443199999,124958.08850000,459,16354.90000000,68757.97620000,0
2022-01-29 07:00:00,4.194,4.205,4.182,4.195,26144.40000000,1643441399999,109656.78550000,341,12258.80000000,51430.29420000,0
2022-01-29 06:30:00,4.192,4.2,4.169,4.194,47419.10000000,1643439599999,198544.97320000,390,20405.00000000,85366.03990000,0
2022-01-29 06:00:00,4.157,4.193,4.135,4.193,36204.90000000,1643437799999,150857.58300000,581,22717.00000000,94670.10450000,0
2022-01-29 05:30:00,4.125,4.159,4.123,4.156,30255.90000000,1643435999999,125303.60220000,598,20058.50000000,83086.67720000,0
2022-01-29 05:00:00,4.157,4.159,4.115,4.124,38910.10000000,1643434199999,160854.34650000,350,13081.70000000,54052.10010000,0
2022-01-29 04:30:00,4.144,4.158,4.131,4.154,51887.50000000,1643432399999,215335.01780000,328,12462.10000000,51698.53590000,0
2022-01-29 04:00:00,4.13,4.182,4.124,4.144,111421.50000000,1643430599999,462610.66300000,1682,51395.20000000,213318.88360000,0
2022-01-29 03:30:00,4.094,4.194,4.075,4.132,86501.60000000,1643428799999,357820.18470000,1294,51931.30000000,214796.80500000,0
2022-01-29 03:00:00,4.097,4.101,4.081,4.094,17034.60000000,1643426999999,69659.52140000,273,7473.70000000,30563.61840000,0
2022-01-29 02:30:00,4.09,4.097,4.066,4.095,24760.70000000,1643425199999,101038.90300000,231,12420.30000000,50738.13950000,0
2022-01-29 02:00:00,4.074,4.096,4.068,4.087,13095.30000000,1643423399999,53515.98520000,170,5462.60000000,22313.76980000,0
2022-01-29 01:30:00,4.083,4.099,4.07,4.073,30673.70000000,1643421599999,125175.53240000,327,17940.60000000,73241.70360000,0
2022-01-29 01:00:00,4.103,4.145,4.07,4.084,60017.70000000,1643419799999,246690.34920000,723,35967.90000000,147923.70630000,0
2022-01-29 00:30:00,4.105,4.115,4.086,4.101,27100.90000000,1643417999999,111110.48410000,311,13889.90000000,56969.77740000,0
2022-01-29 00:00:00,4.033,4.12,4.024,4.108,73200.00000000,1643416199999,299286.68980000,886,46908.10000000,191910.28360000,0
