time,open,high,low,Close,Volume,Close Time,Quote asset volume,Number of Trades,Taker Volume,Maker Volume,Nothing
2021-11-30 01:00:00,10.797,10.834,10.703,10.705,27657.40000000,1638234899999,298600.38890000,1307,9103.30000000,98299.94120000,0
2021-11-30 00:45:00,10.692,10.795,10.645,10.795,17547.40000000,1638233999999,188266.61850000,1121,8557.50000000,91801.59590000,0
2021-11-30 00:30:00,10.808,10.821,10.644,10.692,23284.50000000,1638233099999,249456.12630000,1076,8654.10000000,92705.78950000,0
2021-11-30 00:15:00,10.764,10.815,10.75,10.81,14132.50000000,1638232199999,152352.61950000,641,8171.90000000,88106.12880000,0
2021-11-30 00:00:00,10.659,10.773,10.654,10.765,29876.10000000,1638231299999,320334.93610000,885,17417.10000000,186710.47430000,0
2021-11-29 23:45:00,10.641,10.682,10.62,10.657,28952.60000000,1638230399999,308281.78230000,604,19740.40000000,210263.79450000,0
2021-11-29 23:30:00,10.724,10.737,10.63,10.641,23293.90000000,1638229499999,248799.47820000,698,7407.80000000,79265.72750000,0
2021-11-29 23:15:00,10.68,10.726,10.63,10.724,32644.30000000,1638228599999,348170.91100000,1029,15805.20000000,168724.97820000,0
2021-11-29 23:00:00,10.728,10.739,10.67,10.684,21047.00000000,1638227699999,225238.23680000,582,8813.20000000,94359.54320000,0
2021-11-29 22:45:00,10.778,10.803,10.667,10.722,79806.80000000,1638226799999,855224.11380000,1853,17317.90000000,185645.85010000,0
2021-11-29 22:30:00,10.828,10.85,10.779,10.779,22636.60000000,1638225899999,244860.87310000,737,12434.90000000,134565.91150000,0
2021-11-29 22:15:00,10.891,10.908,10.817,10.818,27947.60000000,1638224999999,303186.08760000,830,15187.10000000,164802.83850000,0
2021-11-29 22:00:00,10.943,10.962,10.875,10.891,29101.20000000,1638224099999,317492.77650000,743,11432.10000000,124778.55710000,0
2021-11-29 21:45:00,10.956,10.979,10.918,10.946,16911.60000000,1638223199999,185089.67450000,479,7491.10000000,82026.07390000,0
2021-11-29 21:30:00,10.993,10.994,10.94,10.943,27269.50000000,1638222299999,299074.72670000,647,9443.90000000,103623.36830000,0
2021-11-29 21:15:00,10.942,10.998,10.939,10.993,23199.60000000,1638221399999,254581.70710000,688,10897.40000000,119644.60130000,0
2021-11-29 21:00:00,10.902,10.953,10.902,10.949,21469.40000000,1638220499999,234719.53010000,561,13040.30000000,142572.33720000,0
2021-11-29 20:45:00,10.951,10.951,10.867,10.896,28190.10000000,1638219599999,307229.98250000,708,14464.40000000,157611.96640000,0
2021-11-29 20:30:00,10.871,10.983,10.863,10.953,24253.90000000,1638218699999,265214.54290000,770,13266.70000000,145086.99130000,0
2021-11-29 20:15:00,10.855,10.947,10.822,10.873,57244.30000000,1638217799999,622362.16610000,1980,28020.40000000,304689.91040000,0
2021-11-29 20:00:00,10.748,10.854,10.708,10.854,30982.00000000,1638216899999,334067.89300000,1066,18968.50000000,204669.75820000,0
2021-11-29 19:45:00,10.783,10.813,10.726,10.745,16667.30000000,1638215999999,179477.72900000,604,8635.50000000,93033.57040000,0
2021-11-29 19:30:00,10.837,10.864,10.771,10.78,36610.60000000,1638215099999,395999.54180000,966,11487.60000000,124298.36870000,0
2021-11-29 19:15:00,10.852,10.891,10.827,10.84,19445.50000000,1638214199999,211272.83020000,595,13131.80000000,142756.29530000,0
2021-11-29 19:00:00,10.977,10.987,10.828,10.856,67451.00000000,1638213299999,734215.57580000,1509,39259.70000000,426887.61180000,0
2021-11-29 18:45:00,11.025,11.027,10.952,10.987,43325.40000000,1638212399999,476158.18210000,999,13126.50000000,144342.34640000,0
2021-11-29 18:30:00,10.922,11.04,10.914,11.029,36349.50000000,1638211499999,399161.42900000,1016,19852.00000000,217968.94520000,0
2021-11-29 18:15:00,10.935,10.989,10.92,10.922,22446.20000000,1638210599999,245926.28180000,700,13430.00000000,147168.63610000,0
